textID,text,selected_text,sentiment
01cb29e586, aw  were sad you had to leave tokyo. come back.please,e sad,negative
new_01cb29e586_0,aw wer atomic number  sorry you had to leave tokyo. issue forth back.please,atomic number  sorry,negative
new_01cb29e586_1,aw wer east sad you had to lead japanese capital come backplease,east sad,negative
new_01cb29e586_2,wer aw e sad you had to leave tokyo. come back.please,e sad,negative
new_01cb29e586_3,aw atomic number  sorry wer you had to leave tokyo. issue forth back.please,atomic number  sorry,negative
new_01cb29e586_4,aw east sad wer you had to lead japanese capital come backplease,east sad,negative
84d607545c,Stupid hand. Have A2 and flop nut low and top pair. But guy had also out low and out flush. Quartered.  at 5900.,Stupid,negative
new_84d607545c_0,pillock script Have A2 and right crank dispirited and cover span But rib had likewise out low and out flush. draw at 5900.,pillock,negative
new_84d607545c_1,Stupid hand. Have A2 and flop testicle low and acme pair. But guy cable had also out depressed and out flush. billet at 5900,Stupid,negative
new_84d607545c_2,Stupid hand. Have and A2 flop nut low and top pair. But guy had also out low and out flush. Quartered. at 5900.,Stupid,negative
new_84d607545c_3,pillock script Have A2 and right crank dispirited and cover span But rib likewise had out low and out flush. draw at 5900.,pillock,negative
new_84d607545c_4,Stupid hand. Have A2 and flop testicle low and acme pair. But guy cable had also out depressed and out flush. at billet 5900,Stupid,negative
90e2334eb9,awe.. gotta go.. my mom commands me to sleep already..,commands,negative
new_90e2334eb9_0,reverence gotta go.. my mammy statement me to sleep already..,statement,negative
new_90e2334eb9_1,veneration gotta go.. my ma dominate me to sleep already,dominate,negative
new_90e2334eb9_2,awe.. gotta go.. mom my commands me to sleep already..,commands,negative
new_90e2334eb9_3,reverence go.. gotta my mammy statement me to sleep already..,statement,negative
new_90e2334eb9_4,veneration gotta go.. my ma me dominate to sleep already,dominate,negative
20ced8c257, CLAY AIKEN? GET ME AN AUTOGRAPH!,CLAY AIKEN? GET ME AN AUTOGRAPH!,neutral
new_20ced8c257_0,CLAY aiken become ME AN autograph,CLAY aiken become ME AN autograph,neutral
new_20ced8c257_1,CLAY AIKEN? GET ME AN john hancock,CLAY AIKEN? GET ME AN john hancock,neutral
new_20ced8c257_2,CLAY AIKEN? GET ME AN AUTOGRAPH!,CLAY AIKEN? GET ME AN AUTOGRAPH!,neutral
new_20ced8c257_3,aiken CLAY become ME AN autograph,aiken CLAY become ME AN autograph,neutral
464260721c, Morning Chip - loved the new html format on your ezine.,loved,positive
new_464260721c_0,Morning Chip - loved the young hypertext mark up language initialise on your ezine,loved,positive
new_464260721c_1,Morning chip off - loved the modern html format on your ezine.,loved,positive
new_464260721c_2,Morning Chip - loved the new html format on ezine. your,loved,positive
new_464260721c_3,Morning Chip loved - the young hypertext mark up language initialise on your ezine,loved,positive
new_464260721c_4,Morning chip off - loved the modern format html on your ezine.,loved,positive
12c60311f1," ****, for reals? wtf",wtf,negative
new_12c60311f1_0, for reals? wtf,wtf,negative
new_12c60311f1_1, for real number wtf,wtf,negative
new_12c60311f1_2,"****, for wtf reals?",wtf,negative
new_12c60311f1_3,for wtf reals?,wtf,negative
new_12c60311f1_4,real for number wtf,wtf,negative
ae730e3596," welcome back to school, don`t study too hard, take time off and smell roses too","welcome back to school, don`t study too hard, take time off and smell roses too",neutral
new_ae730e3596_0,"welcome indorse to train don`t study too hard, ingest time off and olfactory perception rose too","welcome indorse to train don`t study too hard, ingest time off and olfactory perception rose too",neutral
new_ae730e3596_1,"welcome binding to school, don`t study too hard, select prison term off and smell rosiness too","welcome binding to school, don`t study too hard, select prison term off and smell rosiness too",neutral
new_ae730e3596_2," welcome back to school, study don`t too hard, take time off and smell roses too","welcome back to school, study don`t too hard, take time off and smell roses too",neutral
new_ae730e3596_3,"welcome binding to school, don`t study hard, too select prison term off and smell rosiness too","welcome binding to school, don`t study hard, too select prison term off and smell rosiness too",neutral
dd5c0c0dac,Long to-do list. Little desire to do it all.,Little desire to do it all.,negative
new_dd5c0c0dac_0,hanker disturbance list. little desire to do it all,little desire to do it all,negative
new_dd5c0c0dac_1,long to-do list. Little desire to do it all.,Little desire to do it all.,negative
new_dd5c0c0dac_2,to-do Long list. Little desire to do it all.,Little desire to do it all.,negative
new_dd5c0c0dac_3,hanker disturbance list. little desire to do all it,little desire to do all it,negative
new_dd5c0c0dac_4,long list. to-do Little desire to do it all.,Little desire to do it all.,negative
a805b49cff,Off to bed .. Nighty night everyone,Off to bed .. Nighty night everyone,neutral
new_a805b49cff_0,Off to layer  Nighty dark everyone,Off to layer  Nighty dark everyone,neutral
new_a805b49cff_1,Off bed to .. Nighty night everyone,Off bed to .. Nighty night everyone,neutral
31376919f7,done with the packing and everything else ... leaving in 3 hours ...,done with the packing and everything else ... leaving in 3 hours ...,neutral
new_31376919f7_0,done with the pile and everything else  leaving in 3 minute ,done with the pile and everything else  leaving in 3 minute ,neutral
new_31376919f7_1,done with the packing and everything else  leaving in 3 hours ...,done with the packing and everything else  leaving in 3 hours ...,neutral
bc9ace994f,"_bandoni Ok, see you at da climbing","_bandoni Ok, see you at da climbing",neutral
new_bc9ace994f_0,"bandoni Ok, see you at da climbing","bandoni Ok, see you at da climbing",neutral
new_bc9ace994f_1,"bandoni Ok, see you at district attorney rise","bandoni Ok, see you at district attorney rise",neutral
new_bc9ace994f_2,"_bandoni Ok, you see at da climbing","_bandoni Ok, you see at da climbing",neutral
new_bc9ace994f_3,"bandoni Ok, see at you district attorney rise","bandoni Ok, see at you district attorney rise",neutral
bd045108dd,"at workyy, trying to get on point with all that I have to do  smile!! <3Lin-Man tonight!!","at workyy, trying to get on point with all that I have to do  smile!! <3Lin-Man tonight!!",neutral
new_bd045108dd_0,at workyy hear to capture on detail with all that I have to do smile!! <3Lin-Man this night,at workyy hear to capture on detail with all that I have to do smile!! <3Lin-Man this night,neutral
new_bd045108dd_1,at workyy taste to get on detail with all that I have to do smile!! 3Lin-Man tonight!!,at workyy taste to get on detail with all that I have to do smile!! 3Lin-Man tonight!!,neutral
new_bd045108dd_2,at workyy hear to capture detail on with all that I have to do smile!! <3Lin-Man this night,at workyy hear to capture detail on with all that I have to do smile!! <3Lin-Man this night,neutral
new_bd045108dd_3,at workyy taste to get on detail with all I that have to do smile!! 3Lin-Man tonight!!,at workyy taste to get on detail with all I that have to do smile!! 3Lin-Man tonight!!,neutral
3b8041c925,I think today I shall listen to some Gary Numan before starting some remixes,I think today I shall listen to some Gary Numan before starting some remixes,neutral
new_3b8041c925_0,I call back today I shall take heed to some gary Numan before starting some remixes,I call back today I shall take heed to some gary Numan before starting some remixes,neutral
new_3b8041c925_1,I think today I shall hear to some gary Numan before starting some remixes,I think today I shall hear to some gary Numan before starting some remixes,neutral
new_3b8041c925_2,I think today I shall hear to some Numan gary before starting some remixes,I think today I shall hear to some Numan gary before starting some remixes,neutral
8e5f9c7b1e, Well I will send out an email and you all can pick your fave cake and ice cream flavor  and the 'cup' part is belgian chocolate,Well I will send out an email and you all can pick your fave cake and ice cream flavor  and the 'cup' part is belgian chocolate,neutral
new_8e5f9c7b1e_0,Well I will commit out an email and you all can pick your fave coat and ice cream flavor and the cupful part is belgian drinking chocolate,Well I will commit out an email and you all can pick your fave coat and ice cream flavor and the cupful part is belgian drinking chocolate,neutral
new_8e5f9c7b1e_1,Well I will send out an email and you all can pick your fave coat and ice thrash flavor and the cup set out is belgian chocolate,Well I will send out an email and you all can pick your fave coat and ice thrash flavor and the cup set out is belgian chocolate,neutral
new_8e5f9c7b1e_2, Well will I send out an email and you all can pick your fave cake and ice cream flavor and the 'cup' part is belgian chocolate,Well will I send out an email and you all can pick your fave cake and ice cream flavor and the 'cup' part is belgian chocolate,neutral
new_8e5f9c7b1e_3,Well I will commit out an email and you can all pick your fave coat and ice cream flavor and the cupful part is belgian drinking chocolate,Well I will commit out an email and you can all pick your fave coat and ice cream flavor and the cupful part is belgian drinking chocolate,neutral
4efae3a380, i know its awful  but never fear i`ve got loads of funds so we can have a drunken catch up post-exams ja?,i know its awful  but never fear i`ve got loads of funds so we can have a drunken catch up post-exams ja?,neutral
new_4efae3a380_0,i acknowledge its dread but never awe ive arrest dilute of funds so we can have a bibulous becharm up post-exams ja?,i acknowledge its dread but never awe ive arrest dilute of funds so we can have a bibulous becharm up post-exams ja?,neutral
new_4efae3a380_1,i recognise its terribly but neer fear ive got scads of investment company so we can have a sottish bewitch up post-exams ja,i recognise its terribly but neer fear ive got scads of investment company so we can have a sottish bewitch up post-exams ja,neutral
new_4efae3a380_2,i know its awful  but never fear i`ve got loads of funds so we can have a drunken catch up post-exams ja?,i know its awful  but never fear i`ve got loads of funds so we can have a drunken catch up post-exams ja?,neutral
16d37ed26a,finish some sketches und then go out an skate! Yeeeehaaa! got a new deck,finish some sketches und then go out an skate! Yeeeehaaa! got a new deck,neutral
new_16d37ed26a_0,finish some vignette und then go out an skate Yeeeehaaa got a young decorate,finish some vignette und then go out an skate Yeeeehaaa got a young decorate,neutral
new_16d37ed26a_1,stopping point some sketches und then go out an skate! Yeeeehaaa got a modern deck,stopping point some sketches und then go out an skate! Yeeeehaaa got a modern deck,neutral
new_16d37ed26a_2,stopping point some sketches und then out go an skate! Yeeeehaaa got a modern deck,stopping point some sketches und then out go an skate! Yeeeehaaa got a modern deck,neutral
2670b9ea2d,Download Backseat Goodbye`s latest album for FREE!  http://freecd.backseatgoodbye.com/,Download Backseat Goodbye`s latest album for FREE!,neutral
new_2670b9ea2d_0,download Backseat Goodbye`s latest album for FREE! http://freecd.backseatgoodbye.com/,download Backseat Goodbye`s latest album for FREE!,neutral
new_2670b9ea2d_1,Download Backseat bye late album for FREE! httpfreecdbackseatgoodbyecom,Download Backseat bye late album for FREE!,neutral
new_2670b9ea2d_2,http://freecd.backseatgoodbye.com/ Download Backseat Goodbye`s latest album for FREE!,Download Backseat Goodbye`s latest album for FREE!,neutral
new_2670b9ea2d_3,http://freecd.backseatgoodbye.com/ download Backseat Goodbye`s latest album for FREE!,download Backseat Goodbye`s latest album for FREE!,neutral
new_2670b9ea2d_4,Download Backseat late bye album for FREE! httpfreecdbackseatgoodbyecom,Download Backseat late bye album for FREE!,neutral
35bd63a569, i take it you`re not a fan,i take it you`re not a fan,negative
new_35bd63a569_0,i take it youre not a buff,i take it youre not a buff,negative
new_35bd63a569_1,i ingest it youre not a devotee,i ingest it youre not a devotee,negative
new_35bd63a569_2,i take it you`re not a fan,i take it you`re not a fan,negative
new_35bd63a569_3,i take it youre not buff a,i take it youre not buff a,negative
0d3effd398,i have no followers,i have no followers,neutral
796e15046e, Wow- you are sharing some of my long list.,Wow- you are sharing some of my long list.,neutral
new_796e15046e_0,Wow- you are share some of my longsighted number,Wow- you are share some of my longsighted number,neutral
new_796e15046e_1,Wow- you are communion some of my long leaning,Wow- you are communion some of my long leaning,neutral
new_796e15046e_2,Wow- you are sharing some of my long list.,Wow- you are sharing some of my long list.,neutral
e4f8f7ab19,Hubby needs a vacation  Thank God we`re leaving for Myrtle Beach in a week!,Thank God,positive
new_e4f8f7ab19_0,husband needs a holiday Thank God were depart for vinca minor Beach in a hebdomad,Thank God,positive
new_e4f8f7ab19_1,Hubby require a holiday thank immortal we`re leaving for Myrtle Beach in a week,thank immortal,positive
new_e4f8f7ab19_2,Hubby needs a vacation Thank God we`re leaving for Beach Myrtle in a week!,Thank God,positive
new_e4f8f7ab19_3,husband needs a holiday Thank God were depart vinca for minor Beach in a hebdomad,Thank God,positive
new_e4f8f7ab19_4,Hubby require a holiday immortal thank we`re leaving for Myrtle Beach in a week,immortal thank,positive
a2bf770138,I just watched my favorite movie 'A Walk to Remember' its so romantic and sad i just love it,I just watched my favorite movie 'A Walk to Remember' its so romantic and sad i just love it,neutral
new_a2bf770138_0,I just see my favorite movie A Walk to Remember' its so romantic and sad i just love it,I just see my favorite movie A Walk to Remember' its so romantic and sad i just love it,neutral
new_a2bf770138_1,I just follow my favorite pic A pass to call back its so amatory and sad i just bang it,I just follow my favorite pic A pass to call back its so amatory and sad i just bang it,neutral
new_a2bf770138_2,I just watched my favorite movie Walk 'A to Remember' its so romantic and sad i just love it,I just watched my favorite movie Walk 'A to Remember' its so romantic and sad i just love it,neutral
7bea7e2bbd,Sad babies make for angsty writing,Sad babies,negative
new_7bea7e2bbd_0,Sad babe make for angsty save,Sad babe,negative
new_7bea7e2bbd_1,Sad spoil reach for angsty composition,Sad spoil,negative
new_7bea7e2bbd_2,make Sad babies for angsty writing,Sad babies,negative
new_7bea7e2bbd_3,babe Sad make for angsty save,babe Sad,negative
new_7bea7e2bbd_4,spoil Sad reach for angsty composition,spoil Sad,negative
a4e1ceae8d, Dude you are awesome,Dude you are awesome,positive
new_a4e1ceae8d_0,dude you are awesome,dude you are awesome,positive
new_a4e1ceae8d_1,Dude you are amazing,Dude you are amazing,positive
new_a4e1ceae8d_2, you Dude are awesome,you Dude are awesome,positive
new_a4e1ceae8d_3,dude are you awesome,dude are you awesome,positive
374ae24d75," fantastic, love all things Krautrock","fantastic,",positive
new_374ae24d75_0,antic love all matter Krautrock,antic,positive
new_374ae24d75_1,"fantastic, lie with all things Krautrock","fantastic,",positive
new_374ae24d75_2,"fantastic, all love things Krautrock","fantastic,",positive
new_374ae24d75_3,antic all love matter Krautrock,antic,positive
new_374ae24d75_4,"fantastic, lie with things all Krautrock","fantastic,",positive
39436449c0,Went to see Wolverine with the husband (who is off work today) - was pretty good,good,positive
new_39436449c0_0,hold up to see Wolverine with the husband who is off mould today) - was reasonably expert,expert,positive
new_39436449c0_1,locomote to see Wolverine with the husband who is off bring now - was pretty effective,effective,positive
new_39436449c0_2,Went to see Wolverine with the husband is (who off work today) - was pretty good,good,positive
new_39436449c0_3,hold up to see Wolverine with the husband who is off mould today) - reasonably was expert,expert,positive
new_39436449c0_4,locomote see to Wolverine with the husband who is off bring now - was pretty effective,effective,positive
413ee8a459,"It`s patio weather in Kirkland!  It`s also launch-yer-boat weather, except I`m missing the boat part",I`m missing the boat part,negative
new_413ee8a459_0,It`s patio brave in Kirkland! It`s also launch-yer-boat conditions except I`m absent the boat partly,I`m absent the boat partly,negative
new_413ee8a459_1,"Its patio brave in Kirkland It`s also launch-yer-boat weather, take out I`m missing the boat part",I`m missing the boat part,negative
new_413ee8a459_2,"It`s patio weather in Kirkland! It`s launch-yer-boat also weather, except I`m missing the boat part",I`m missing the boat part,negative
new_413ee8a459_3,It`s patio brave in Kirkland! It`s also launch-yer-boat conditions except I`m absent the partly boat,I`m absent the partly boat,negative
new_413ee8a459_4,"Its patio brave in It`s Kirkland also launch-yer-boat weather, take out I`m missing the boat part",I`m missing the boat part,negative
b67c6fe84c, Just got it a few hours ago! So not yet!,Just got it a few hours ago! So not yet!,neutral
new_b67c6fe84c_0,Just got it a few  minutes ago! So not til now,Just got it a few  minutes ago! So not til now,neutral
new_b67c6fe84c_1,Just suffer it a few hr agone So not up to now,Just suffer it a few hr agone So not up to now,neutral
new_b67c6fe84c_2,Just got it a few hours ago! So not yet!,Just got it a few hours ago! So not yet!,neutral
new_b67c6fe84c_3,Just got it a few minutes ago! So not now til,Just got it a few minutes ago! So not now til,neutral
e916c7a279,I`m an incredibly happy person with 100% energy. Love to dance & laugh...the only thing that I know.I`m one of the most down to earth ppl,I`m an incredibly happy person with 100% energy. Love to dance & laugh...t,positive
new_e916c7a279_0,Im an incredibly glad person with  energy. sexual love to dance & laught he only affair that I know.I`m one of the most down to earth ppl,Im an incredibly glad person with  energy. sexual love to dance & laught,positive
new_e916c7a279_1,I`m an incredibly happy person with 100% energy. Love to dance & laugh...t he only thing that know.I`m I one of the most down to earth ppl,I`m an incredibly happy person with 100% energy. Love to dance & laugh...t,positive
new_e916c7a279_2,Im an incredibly glad person energy. with sexual love to dance & laught he only affair that I know.I`m one of the most down to earth ppl,Im an incredibly glad person energy. with sexual love to dance & laught,positive
8b204ef449,Just had a lovely walk with my dog ( all on my own! )...In the dark  But it was a nice walk though HEHE x.,lovely,positive
new_8b204ef449_0,Just had a cover girl walk with my wiener ( all on my own! )...In the dark But it was a nice walk though HEHE ecstasy,cover girl,positive
new_8b204ef449_1,Just had a lovely walk with my dog  all on my own! )...In the dark But it was a courteous walk though HEHE x.,lovely,positive
new_8b204ef449_2,Just had a lovely walk with my dog ( all on my own! )...In the dark it But was a nice walk though HEHE x.,lovely,positive
new_8b204ef449_3,Just had a girl cover walk with my wiener ( all on my own! )...In the dark But it was a nice walk though HEHE ecstasy,girl cover,positive
new_8b204ef449_4,Just had a lovely walk with my dog all on my own! )...In the dark But it was a courteous walk though x. HEHE,lovely,positive
40a90f23cd, ME TOO! hehe i hate colds. totaly annoying...,hate,negative
new_40a90f23cd_0,ME TOO! hehe i detest colds. totaly bother,detest,negative
new_40a90f23cd_1,ME TOO hehe i detest colds. totaly annoy,detest,negative
new_40a90f23cd_2,ME TOO! i hehe hate colds. totaly annoying...,hate,negative
new_40a90f23cd_3,ME TOO! hehe i colds. detest totaly bother,detest,negative
new_40a90f23cd_4,TOO ME hehe i detest colds. totaly annoy,detest,negative
3c68f6963c," lol,  on blip.fm is not the  on twitter! i hate that song btw",r! i hate that son,negative
new_3c68f6963c_0,"lol, on blip.fm is not the on twitte r! i hatred that son chiliad btw",r! i hatred that son,negative
new_3c68f6963c_1,lol on blipfm is not the on twitte r i hate that logos gram btw,r i hate that logos,negative
new_3c68f6963c_2," lol,  on blip.fm is not the  on twitter! i hate son thatg btw",r! i hate son that,negative
new_3c68f6963c_3,"lol, on blip.fm is not the on twitte r! hatred i that son chiliad btw",r! hatred i that son,negative
new_3c68f6963c_4,lol on blipfm is not the twitte on r i hate that logos gram btw,r i hate that logos,negative
3696933f3b," Awww, thanks Jon!  I appreciate that","Awww, thanks Jon!  I appreciate that",positive
new_3696933f3b_0,Awww thanks Jon I prize that,Awww thanks Jon I prize that,positive
new_3696933f3b_1,"Awww, thanks Jon! I apprise that","Awww, thanks Jon! I apprise that",positive
new_3696933f3b_2,"Awww, thanks Jon!  I appreciate that","Awww, thanks Jon!  I appreciate that",positive
34dba2a2df,About to get my wisdom teeth pulled!,About to get my wisdom teeth pulled!,neutral
new_34dba2a2df_0,About to get my wisdom dentition perpetrate,About to get my wisdom dentition perpetrate,neutral
new_34dba2a2df_1,About to contract my wisdom of solomon teeth displume,About to contract my wisdom of solomon teeth displume,neutral
new_34dba2a2df_2,About to get my wisdom pulled! teeth,About to get my wisdom pulled! teeth,neutral
new_34dba2a2df_3,About to my get wisdom dentition perpetrate,About to my get wisdom dentition perpetrate,neutral
new_34dba2a2df_4,About to my contract wisdom of solomon teeth displume,About to my contract wisdom of solomon teeth displume,neutral
a375dccbbc,On my way to work! I`m runnin late and I`m sooooo tired!,tired!,negative
new_a375dccbbc_0,On my fashion to work! I`m runnin tardily and Im sooooo trite,trite,negative
new_a375dccbbc_1,On my way to work! Im runnin late and I`m sooooo tired!,tired!,negative
new_a375dccbbc_2,On my to way work! I`m runnin late and I`m sooooo tired!,tired!,negative
new_a375dccbbc_3,my On fashion to work! I`m runnin tardily and Im sooooo trite,trite,negative
new_a375dccbbc_4,On my way to work! Im runnin late I`m and sooooo tired!,tired!,negative
d057a2fa88,trying to plan a huge birthday party by myself,trying to plan a huge birthday party by myself,neutral
new_d057a2fa88_0,trying to plan a huge natal day political party by myself,trying to plan a huge natal day political party by myself,neutral
new_d057a2fa88_1,examine to plan a huge birthday party by myself,examine to plan a huge birthday party by myself,neutral
a648c0d267,"my ipod came back to me after visits to cali, china, and alaska...but its at home and im @ work...","my ipod came back to me after visits to cali, china, and alaska...but its at home and im @ work...",neutral
new_a648c0d267_0,"my ipod hail backbone to me after shoot the breeze to cali, prc and alaskabut its at place and im @ act","my ipod hail backbone to me after shoot the breeze to cali, prc and alaskabut its at place and im @ act",neutral
new_a648c0d267_1,"my ipod come in hinder to me after shoot the breeze to cali, china, and alaska...but its at home base and im  process","my ipod come in hinder to me after shoot the breeze to cali, china, and alaska...but its at home base and im  process",neutral
b095d413ed,May the 4th be with you,May the 4th be with you,neutral
new_b095d413ed_0,May the quaternary be with you,May the quaternary be with you,neutral
new_b095d413ed_1,May the 4th be you with,May the 4th be you with,neutral
c049a372a4,Why are embossers so expensive? Can I do get one on the cheap? Trying to save 75%. Papersource order goes in TONIGHT. Sry bank account,Why are embossers so expensive? Can I do get one on the cheap? Trying to save 75%. Papersource order goes in TONIGHT. Sry bank account,neutral
new_c049a372a4_0,Why are embossers so expensive Can I do get one on the bum Trying to save seventy five Papersource order goes in TONIGHT. Sry deposit report,Why are embossers so expensive Can I do get one on the bum Trying to save seventy five Papersource order goes in TONIGHT. Sry deposit report,neutral
c0bc97deed,Sometimes i feel pathetic going to bed so early. Oh well.  i TOTALLY get clam chowder tomorrow! =D,Sometimes i feel pathetic going to bed so early. Oh,negative
new_c0bc97deed_0,Sometimes i feel pathetic run to bed so ahead of time buckeye state easily i TOTALLY catch clam chowder tomorrow D,Sometimes i feel pathetic run to bed so ahead of time buckeye state,negative
new_c0bc97deed_1,sometimes i feel pathetic going to retire so betimes Oh well. i TOTALLY buzz off clam chowder tomorrow! D,sometimes i feel pathetic going to retire so betimes Oh,negative
new_c0bc97deed_2,Sometimes i feel pathetic going to bed so early. Oh well. i TOTALLY get clam tomorrow! chowder =D,Sometimes i feel pathetic going to bed so early. Oh,negative
new_c0bc97deed_3,Sometimes i feel pathetic to run bed so ahead of time buckeye state easily i TOTALLY catch clam chowder tomorrow D,Sometimes i feel pathetic to run bed so ahead of time buckeye state,negative
new_c0bc97deed_4,i sometimes feel pathetic going to retire so betimes Oh well. i TOTALLY buzz off clam chowder tomorrow! D,i sometimes feel pathetic going to retire so betimes Oh,negative
7035e8bc78,good morning twiggas and twitches  http://bbltwt.com/sciif getcha motivation on,good,positive
new_7035e8bc78_0,good forenoon twiggas and jerk httpbbltwtcomsciif getcha motivation on,good,positive
new_7035e8bc78_1,soundly first light twiggas and pinch httpbbltwtcomsciif getcha motivating on,soundly,positive
new_7035e8bc78_2,morning good twiggas and twitches http://bbltwt.com/sciif getcha motivation on,good,positive
new_7035e8bc78_3,forenoon good twiggas and jerk httpbbltwtcomsciif getcha motivation on,good,positive
new_7035e8bc78_4,soundly first twiggas light and pinch httpbbltwtcomsciif getcha motivating on,soundly,positive
0dee7266b1, haha..yeah..10th of May..lol..im greeting in advance! haha,.im greeting in advance! haha,positive
new_0dee7266b1_0,haha..yeah..10th of Maylol im recognize in elevate haha,im recognize in elevate haha,positive
new_0dee7266b1_1,hahayeah10th of Maylol im greet in advance! haha,im greet in advance! haha,positive
new_0dee7266b1_2,haha..yeah..10th of .im greeting in advance! haha May..lol.,.im greeting in advance! haha,positive
new_0dee7266b1_3,haha..yeah..10th Maylol of im recognize in elevate haha,im recognize in elevate haha,positive
new_0dee7266b1_4,hahayeah10th of Maylol im in greet advance! haha,im in greet advance! haha,positive
353b498f4d,listening to those litle hyperbirdies terrorizing the world since 4.30! lets cook em,terrorizing,negative
new_353b498f4d_0,listening to those litle hyperbirdies terrorise the world since 430 lets cook pica em,terrorise,negative
new_353b498f4d_1,hear to those litle hyperbirdies terrorize the man since 430 countenance captain cook pica em,terrorize,negative
new_353b498f4d_2,to listening those litle hyperbirdies terrorizing the world since 4.30! lets cook em,terrorizing,negative
new_353b498f4d_3,listening to those litle hyperbirdies terrorise the world since 430 lets pica cook em,terrorise,negative
new_353b498f4d_4,to hear those litle hyperbirdies terrorize the man since 430 countenance captain cook pica em,terrorize,negative
4c7c511365, i was in front of u the other day i waved and u didnt  off to eddie izzard now!,i was in front of u the other day i waved and u didnt  off to eddie izzard now!,neutral
new_4c7c511365_0,i was in front of u the other twenty four hour period i wave and u didnt off to eddie izzard now!,i was in front of u the other twenty four hour period i wave and u didnt off to eddie izzard now!,neutral
new_4c7c511365_1,i was in breast of u the other solar day i wave and u didnt off to eddie izzard now,i was in breast of u the other solar day i wave and u didnt off to eddie izzard now,neutral
new_4c7c511365_2,i was in front of u the other day i waved and u didnt  off to eddie izzard now!,i was in front of u the other day i waved and u didnt  off to eddie izzard now!,neutral
new_4c7c511365_3,i was in front of u the other twenty four hour period i and wave u didnt off to eddie izzard now!,i was in front of u the other twenty four hour period i and wave u didnt off to eddie izzard now!,neutral
new_4c7c511365_4,i in was breast of u the other solar day i wave and u didnt off to eddie izzard now,i in was breast of u the other solar day i wave and u didnt off to eddie izzard now,neutral
0332fe0709, love it! Really its simple i think of a word and put twi on the front i should be more clever,love it! Really its simple i think of a word and put twi on the front i should be more clever,positive
new_0332fe0709_0,dearest it Really its dim witted i think of a password and put twi on the front line i should be more clever,dearest it Really its dim witted i think of a password and put twi on the front line i should be more clever,positive
new_0332fe0709_1,love it! Really its childlike i think of a word and put twi on the front i should be more clever,love it! Really its childlike i think of a word and put twi on the front i should be more clever,positive
new_0332fe0709_2,love it! Really its simple i think of a word and put twi on the front i should be more clever,love it! Really its simple i think of a word and put twi on the front i should be more clever,positive
new_0332fe0709_3,love it! Really its childlike i think of a and word put twi on the front i should be more clever,love it! Really its childlike i think of a and word put twi on the front i should be more clever,positive
5911afe689," Thanks hun! I`m wearing my new goldmine e/s and big false lashes, but it doesn`t show!","Thanks hun! I`m wearing my new goldmine e/s and big false lashes, but it doesn`t show!",neutral
new_5911afe689_0,"thanks hun Im wearing my freshly goldmine e/s and openhanded false lashes, but it doesn`t testify","thanks hun Im wearing my freshly goldmine e/s and openhanded false lashes, but it doesn`t testify",neutral
new_5911afe689_1,"thank hun I`m wearing my raw gold mine es and bragging false lashes, but it doesn`t present","thank hun I`m wearing my raw gold mine es and bragging false lashes, but it doesn`t present",neutral
new_5911afe689_2," Thanks hun! I`m wearing my new goldmine e/s and big false lashes, but it show! doesn`t","Thanks hun! I`m wearing my new goldmine e/s and big false lashes, but it show! doesn`t",neutral
new_5911afe689_3,"thank hun I`m wearing my raw gold mine es and bragging lashes, false but it doesn`t present","thank hun I`m wearing my raw gold mine es and bragging lashes, false but it doesn`t present",neutral
464c6dc204, have a safe flight...,have a safe flight...,positive
new_464c6dc204_0,have a safe flight...,have a safe flight...,positive
new_464c6dc204_1,have a safe escape,have a safe escape,positive
new_464c6dc204_2, have a flight... safe,have a flight... safe,positive
f30f137d20,@ Sly party enjoying life  partying tonight.....maybe?,enjoying life  partying tonight.,positive
new_f30f137d20_0, Sly political party enjoy life party this night ....maybe?,enjoy life party this night,positive
new_f30f137d20_1,@ slick party enjoying lifespan partying tonight. ....maybe?,enjoying lifespan partying tonight.,positive
new_f30f137d20_2,@ Sly party life enjoying partying tonight.....maybe?,life enjoying partying tonight.,positive
new_f30f137d20_3,Sly party political enjoy life party this night ....maybe?,enjoy life party this night,positive
new_f30f137d20_4,@ party slick enjoying lifespan partying tonight. ....maybe?,enjoying lifespan partying tonight.,positive
683e701314," I`ve had  for a while now, just in case. And yeah, I start work there again tomorrow. Very excited",y excited,positive
new_683e701314_0,I`ve had for a while now just in face And yea I embark on work there again tomorrow. five y rouse,y rouse,positive
new_683e701314_1,"I`ve had for a while now, just in pillowcase And yeah, I commence run there again tomorrow. Ver y arouse",y arouse,positive
new_683e701314_2,"I`ve had for a while now, just in case. And yeah, I start work again there tomorrow. Ver y excited",y excited,positive
new_683e701314_3,I`ve had for a while now just in face And yea I embark on there work again tomorrow. five y rouse,y rouse,positive
new_683e701314_4,"I`ve had for a while now, just in pillowcase And yeah, I commence run there again tomorrow. Ver arouse y",arouse y,positive
e21d18976b," Not a problem. I loved that idea, and of course the photos were just perfect!",perfect!,positive
new_e21d18976b_0,"Not a problem I loved that idea, and of course of action the exposure were just perfect!",perfect!,positive
new_e21d18976b_1,Not a problem I loved that idea and of course the photos were just arrant,arrant,positive
new_e21d18976b_2,"Not a problem. loved I that idea, and of course the photos were just perfect!",perfect!,positive
new_e21d18976b_3,"Not a problem I loved that idea, of and course of action the exposure were just perfect!",perfect!,positive
