textID,sentiment,author,text,old_text,aux_id,new_sentiment,selected_text
1752445031,happiness,relynchjr,_f_babei best two seconds of the movie,@sydeni_f_babei best two seconds of the movie,p1000007338,,
1752445102,relief,loveisrealart,chai tea then sleeeeeeep. lunch with the family tomorrow,chai tea then sleeeeeeep. lunch with the family tomorrow,p1000007339,,
1752445219,love,mel_7898,"_  I just want to tell you that you guys are amazing, thanks for Twilight. I can`t wait until New Moon comes out. Melissa","@RobPattinson_  I just want to tell you that you guys are amazing, thanks for Twilight. I can't wait until New Moon comes out. Melissa",p1000007340,,
1752445220,happiness,theapplefreak, I have it.  Hehehehe u want the torrent?,@LeonceN I have it.  Hehehehe u want the torrent?,2d361cdd4d,neutral,
1752445239,hate,koolpersonrockz,'you think yo **** don`t smell? but you are mrs. P-u' Lil Wayne sounds the same in ALL his songs,&quot;you think yo shit don't smell? but you are mrs. P-u&quot; Lil Wayne sounds the same in ALL his songs,p1000007341,,
1752445248,surprise,csh1227,1 month 3 wks till the big day!   ~CSH,1 month 3 wks till the big day!   ~CSH,10a45dccab,neutral,1 month 3 wks till the big day!   ~CSH
1752445272,happiness,Appilicious,Thank you guts for 360 followers! It means a lot!,Thank you guts for 360 followers! It means a lot!,3b2157d57a,positive,Thank you
1752445403,hate,vanessarocks00, nah will didn`t tell diego so we at some donminican spot getting **** up,@whit3boy nah will didn't tell diego so we at some donminican spot getting fucked up,49544611fa,negative,getting **** up
1752445404,happiness,ursie,: AWW! Thank you honey.. Didja get mommy a daddy?,@Ginchan: AWW! Thank you honey.. Didja get mommy a daddy?,f41c115a5a,positive,Thank
1752445406,neutral,k4rl0z,viendo Wolverine,viendo Wolverine,p1000007342,,
1752445418,enthusiasm,RheaBea,  whenever you are mama!  Let`s do it,@StreetPaparazzi  whenever you are mama!  Let's do it,efeb7a4614,positive,whenever you are mama!  Let`s do it
1752445475,fun,CoachMonique," **Jaw Drops** **Gasp** Whatever do u mean? I`m as sweet as pie  Allow me to re-introduce myself, I`m Coach & I`m a Cancer & u?","@RonDance **Jaw Drops** **Gasp** Whatever do u mean? I'm as sweet as pie  Allow me to re-introduce myself, I'm Coach &amp; I'm a Cancer &amp; u?",837fad9123,positive,sweet
1752445477,neutral,KAlexandraG,Just finished watching Star Trek in IMAX. . . Could`ve watched it all night. . . Live long and prosper,Just finished watching Star Trek in IMAX. . . Could've watched it all night. . . Live long and prosper,b1caa80c14,positive,
1752445549,worry,SydneyDiamond, thats cool. My mom is a teacher in Burbank so we`re always like right there. XP ahww i wanna go to the Bahamas!,@JoeyyJ thats cool. My mom is a teacher in Burbank so we're always like right there. XP ahww i wanna go to the Bahamas!,p1000007343,,
1752445558,happiness,JuDiFMaRie,Taco Bell With The Tramp!Yesssssir,Taco Bell With The Tramp!Yesssssir,ce570ca5c8,positive,Yesssssir
1752445618,worry,dudeman718, I know!!  It was great!!,@jmstewart0220 I know!!  It was great!!,p1000007344,,
1752445624,neutral,NotetoShells, their playing journey,@AbeerforBill their playing journey,p1000007345,,
1752445628,neutral,MichelleMontana, me too except move that 7am to 9am,@LorettaK me too except move that 7am to 9am,0b64ef4153,neutral,me too except move that 7am to 9am
1752445668,neutral,misschris_org, I did,@thatjaymie I did,a33cec15dd,neutral,I did
1752445761,neutral,AprilCSutton,even if it is spf 55. Besides you don`t need ****. You are just putting more chemicals on you face. Spf 30 is a full block.,even if it is spf 55. Besides you don't need a 55. You are just putting more chemicals on you face. Spf 30 is a full block.,b1dbed61d8,neutral,even if it is spf 55. Besides you don`t need ****. You are just putting more chemicals on you face. Spf 30 is a full block.
1752445799,neutral,Ashleigh_Marisa,I love being scandalous,I love being scandalous,p1000007346,,
1752445876,surprise,HOT4INK,watching SNL with guess Justin Timberlake...OMG! He is too funny!  hahahah,watching SNL with guess Justin Timberlake...OMG! He is too funny!  hahahah,a0c3ef4a01,positive,
1752446074,happiness,FmyLife22,Im glad i can make sumone smile,Im glad i can make sumone smile,07be3be42a,positive,Im glad i can make sumone smile
1752446082,fun,KatieRacette,hanging with amber.,hanging with amber.,2002479fe7,neutral,hanging with amber.
1752446102,love,wolfchild59," That be it, my Nathan sense was tingling.","@limegreenman That be it, my Nathan sense was tingling.",7eb95958a1,neutral,"That be it, my Nathan sense was tingling."
1752446121,happiness,trapwire," haha LOL  no one is effing cool as you, you got the Wu-Tang and P.E. t-shirts! You are gorgeous + represent at the same time","@lovejones83 haha LOL  no one is effing cool as you, you got the Wu-Tang and P.E. t-shirts! You are gorgeous + represent at the same time",694a98d42f,positive,
1752446134,neutral,phoenixacio,drinking a cup of ice chocolate,drinking a cup of ice chocolate,p1000007347,,
1752446157,neutral,SurfingCyndy,is tired and about to go to sleep. night everyone,is tired and about to go to sleep. night everyone,75d25c3910,negative,is tired an
1752446208,sadness,mhnguyen, CLAY AIKEN? GET ME AN AUTOGRAPH!,@adriandanganan CLAY AIKEN? GET ME AN AUTOGRAPH!,20ced8c257,neutral,CLAY AIKEN? GET ME AN AUTOGRAPH!
1752446215,happiness,listenupjulia, haven`t laughed that much in awhile,@JanisJ1212 haven't laughed that much in awhile,p1000007348,,
1752472654,happiness,KatElizabethxx,about to drink a hot chocolate  yummy.,about to drink a hot chocolate  yummy.,ab92aa95b3,positive,yummy.
1752472687,worry,seruniputri, yes2 bgt! if everything goes well i`ll catch their reunion concert,@nadyogaga yes2 bgt! if everything goes well i'll catch their reunion concert,26e5565004,neutral,yes2 bgt! if everything goes well i`ll catch their reunion concert
1752472688,relief,manders_, well you can  lol,@dearsarah420 well you can  lol,ad2b0dc14e,neutral,well you can  lol
1752472737,relief,polskyidiot,things are looking better and better! i think i might be quite happy,things are looking better and better! i think i might be quite happy,72ee8deee3,positive,
1752472756,neutral,KayceLevy,Girls night in,Girls night in,p1000007349,,
1752472803,surprise,thalovebug, I think i`m falling in love with you!!  **** #iloveyou,@FreshAssNess I think i'm falling in love with you!!  xxx #iloveyou,e0c90c9aae,positive,I think i`m falling in love with you!!  **** #iloveyou
1752472806,neutral,nice_argie, you`re a big man for embracing your tears,@Tazz602 you're a big man for embracing your tears,168ceeab97,positive,you`re a big man for embracing your tears
1752472835,neutral,charlesnw,"From top down: 2x2924, 1x2610, 3x2500. Then an 1841 and two desktops. More gear to come over time of course.","From top down: 2x2924, 1x2610, 3x2500. Then an 1841 and two desktops. More gear to come over time of course.",cc8a4bd633,neutral,"From top down: 2x2924, 1x2610, 3x2500. Then an 1841 and two desktops. More gear to come over time of course."
1752472842,neutral,Cazper115,_Girl well something thaz quick please,@Digital_Girl well something thaz quick please,0a832fb300,positive,please
1752472855,love,aleexbeeg,HAPPY MOTHER`S DAY!!!!!,HAPPY MOTHER'S DAY!!!!!,94495f1901,positive,HAPPY
1752472882,happiness,Gio_X,Just had some delicious sushi from niko niko on vermont and hollywood  mm,Just had some delicious sushi from niko niko on vermont and hollywood  mm,dddcacea37,positive,delicious
1752472899,worry,AstroInsights, Better than nodding off when you`re 'IN' one  LOL,@katekintail Better than nodding off when you're &quot;IN&quot; one  LOL,2250a4bd68,neutral,Better than nodding off when you`re 'IN' one  LOL
1752472908,love,ilsepla,aww happy mother`s day,aww happy mother's day,f8fc5fe63c,positive,aww happy mother`s day
1752472930,love,KTofcourse,tomorrow is mothers day. so good food & presents for mom. good to be back & go to the junction with the coolest people at ollies,tomorrow is mothers day. so good food &amp; presents for mom. good to be back &amp; go to the junction with the coolest people at ollies,0a542ae798,positive,good to be back & go to the junction with the coolest people at ollies
1752473029,worry,ahockley,Looks like I have a couple hours of software updates to install on the brand-new machine... feels just like Windows,Looks like I have a couple hours of software updates to install on the brand-new machine... feels just like Windows,0753c3e0f7,neutral,Looks like I have a couple hours of software updates to install on the brand-new machine... feels just like Windows
1752473040,worry,DimeDivaAE,Happy mothers day!,Happy mothers day!,p1000007350,,
1752473042,fun,Michaeltarrant,_Tarrant nice! It`s mommas day,@Rick_Tarrant nice! It's mommas day,ca4ccf17b6,positive,nice!
1752473069,worry,kerrikins," haha, dork  was it good, then?","@lightbrightly haha, dork  was it good, then?",67ff595c1d,neutral,"haha, dork  was it good, then?"
1752473119,love,dreama7,_FP Awh shoot. Make a detour and come to PR  forget Indiana haha,@Andrew_FP Awh shoot. Make a detour and come to PR  forget Indiana haha,2c2ae8e3b8,neutral,Make a detour and come to PR  forget Indiana haha
1752473210,surprise,hyperbolation, awesome,@NathanFillion awesome,2da7ae1656,positive,
1752473285,worry,MyShellMeishel, yeah  just told Stanley its the only time I want to slap girls icky **** encoraging bad behavior,@Nololos yeah  just told Stanley its the only time I want to slap girls icky bitches encoraging bad behavior,95c19681d7,negative,o slap
1752473298,hate,texas_girl_90,Tryin to figure all this out!! LOL,Tryin to figure all this out!! LOL,c4c305babd,neutral,Tryin to figure all this out!! LOL
1752473330,fun,KekaB00,Throwin` down in the kitchen like I do  making Rah`s illi Chili and Shalonda`s Bangin Cake,Throwin' down in the kitchen like I do  making Rah's illi Chili and Shalonda's Bangin Cake,b192905ce6,neutral,Throwin` down in the kitchen like I do  making Rah`s illi Chili and Shalonda`s Bangin Cake
1752473357,love,nicolesnovicky,_43 HAHHAHAH that really made me laugh out loudd! ahahahahahahahahah your fuunny!!,@erinnn_43 HAHHAHAH that really made me laugh out loudd! ahahahahahahahahah your fuunny!!,0117a03b6d,positive,
1752473418,neutral,asimplesong87, anything!,@humanabstract anything!,0e9cdfd3a0,neutral,anything!
1752473452,worry,dk103213, huh what the ****? Smelly? Noooo. I love alex Vixon,@jphauk huh what the fuck? Smelly? Noooo. I love alex Vixon,52d8be9124,neutral,huh what the ****? Smelly? Noooo. I love alex Vixon
1752473529,neutral,WordyDirts,  There you go.,@HannaG87  There you go.,61c907173c,neutral,
1752473562,relief,Mommykins41, Thanks and Cheers back at you.,@Boomstone Thanks and Cheers back at you.,91c3b35d2b,positive,Thanks
1752473577,happiness,jillyjar11,"overall, tonight`s snl = epic win.","overall, tonight's snl = epic win.",p1000007351,,
1752473702,happiness,TheDEXpress,"HAPPY MOTHER`S DAY to my Mom, and every Mom everywhere.  Off for a stroll at the Beaches later--hopefully...","HAPPY MOTHER'S DAY to my Mom, and every Mom everywhere.  Off for a stroll at the Beaches later--hopefully...",152bedb5a6,positive,"HAPPY MOTHER`S DAY to my Mom, and every Mom everywhere.  Off for a stroll at the Beaches later--hopefully..."
1752473706,fun,thiendido," Love that she couldn`t just stop with one picture! First one is priceless, but the speedo is great, too.  Kudos to mom.","@MatthewHass008 Love that she couldn't just stop with one picture! First one is priceless, but the speedo is great, too.  Kudos to mom.",243fbb5ffd,positive,"First one is priceless, but the speedo is great, too.  Kudos to mom"
1752473862,happiness,Texang,just had a great dinner with my wonderful girlfriend.,just had a great dinner with my wonderful girlfriend.,1c25a69c6c,positive,
1752473897,hate,youngnatho,_GiiGgl3z lmao ight im dun wit the faces lmao id rather see urs tho  lol,@Ms_GiiGgl3z lmao ight im dun wit the faces lmao id rather see urs tho  lol,06e703018b,neutral,lmao ight im dun wit the faces lmao id rather see urs tho  lol
1752473905,love,mini_ritz, lol nice  I loved that concert! Aha u gonna post these pics,@miizronnie lol nice  I loved that concert! Aha u gonna post these pics,ca44ccebe4,positive,I loved
1752473926,happiness,Jesse_Jinx," SUFFICATION NO BREATHING. It`s okay. There`ll be more. You`re invited to mine, but I can`t promise fun times.  *Jinx","@Mingo123 SUFFICATION NO BREATHING. It's okay. There'll be more. You're invited to mine, but I can't promise fun times.  *Jinx",7f8f40319a,negative,SUFFICATION
1752473927,love,ChristineAdank, thank you!,@dollg1974 thank you!,p1000007352,positive,thank you!
1752473996,worry,dannylonestar,Wal mart,Wal mart,7457fa9f77,neutral,Wal mart
1752474019,fun,bostonmarketer," Thanks!  Your name strikes me every time I see it, as a friend of mine uses belofsouthie as her email","@bellesouth Thanks!  Your name strikes me every time I see it, as a friend of mine uses belofsouthie as her email",5de255b7cb,positive,Thanks!
1752474064,happiness,ciaobella50, How cool is that!   Thank you so much!   luv it!,@oschmid14 How cool is that!   Thank you so much!   luv it!,9499e34212,positive,cool
1752474069,sadness,RachelChingy,Aww okayy we`ll tell you about it tomorrow then,Aww okayy we'll tell you about it tomorrow then,p1000007353,,
1752474161,fun,izdatgurlmary, so see you on my birthday visit me  haha why wack Saturday ?,@ktique so see you on my birthday visit me  haha why wack Saturday ?,6ae7977873,positive,haha
1752474256,enthusiasm,RoonskyRiot,I`ve got Isabel now to get some food!,I've got Isabel now to get some food!,p1000007354,,
1752474303,love,adolescentlove," I love mine, too . happy motherï¿½s day to your mom , John Taylor  . much love to you, too .","@JohnLloydTaylor I love mine, too . happy motherï¿½s day to your mom , John Taylor  . much love to you, too .",1a88179ebb,positive,"I love mine, too . happy motherï¿½s day to your mom , John Taylor  . much love to you, too"
1752474316,empty,Hyperdesk, It`s not as bad if you don`t combine. FX are nice. I like Windows 7 1000x better than Vista so far. To me Vista is Win ME reborn,@jark It's not as bad if you don't combine. FX are nice. I like Windows 7 1000x better than Vista so far. To me Vista is Win ME reborn,cc4564d473,positive,. FX are nice. I like Windows 7 1000x better than Vista so far. To me Vista is Win ME reborn
1752474358,neutral,Legend_Of_Six,Just watched 'Marley & Me.' Cute movie. Going to watch 'Twilight' soon!  Love it!,Just watched &quot;Marley &amp; Me.&quot; Cute movie. Going to watch &quot;Twilight&quot; soon!  Love it!,a6c77ff610,positive,Cute
1752474369,neutral,pico, mothers day pak...,@yonaa mothers day pak...,61ee10555d,neutral,mothers day pak...
1752474502,relief,maninaphala,"Happy Mother`s day! Going to cook something, thank goodness there`s tablespotting","Happy Mother's day! Going to cook something, thank goodness there's tablespotting",1d50edc9d2,positive,Happy Mother`s day!
1752474509,neutral,Kalieeeee," John ohh, I like you. Like, Like-Like you.  Best show ever. <3 the maine.","@johnmaine John ohh, I like you. Like, Like-Like you.  Best show ever. &lt;3 the maine.",0288e44f81,positive,like
1752474541,love,idaelisco,WOW Panic at the disco en Abbey Road,WOW Panic at the disco en Abbey Road,22cb6d05cf,neutral,WOW Panic at the disco en Abbey Road
1752474582,happiness,M_Cosgrove,Playing with my puppy,Playing with my puppy,97dfc59d35,positive,Playing with my puppy
1752474602,happiness,JaeConnor,I love my Boogah! Can anyone contain Lebron James?  Talk about so sick,I love my Boogah! Can anyone contain Lebron James?  Talk about so sick,5d94fa6526,neutral,I love my Boogah! Can anyone contain Lebron James?  Talk about so sick
1752474614,happiness,acacia_chanel,Tribal Cafe.  Watermelon slush.  Natalie singing.  Ashley's birthday.  Love all around,Tribal Cafe.  Watermelon slush.  Natalie singing.  Ashley&quot;s birthday.  Love all around,p1000007355,,
1752474627,relief,Teeg, LOL I can imagine you doing that. Ken said to let you know he agreed with a gazillion percent of what was being said.,@TimJackson LOL I can imagine you doing that. Ken said to let you know he agreed with a gazillion percent of what was being said.,3797a1673d,neutral,LOL I can imagine you doing that. Ken said to let you know he agreed with a gazillion percent of what was being said.
1752474631,relief,AliWilderman,"just got out of prom, it was fun  off too after prom text me","just got out of prom, it was fun  off too after prom text me",72c78eb765,positive,it was fun  off too
1752474680,neutral,tamooj, Well for one thing I might be branded a 'public menace' by the state.,@kitode Well for one thing I might be branded a &quot;public menace&quot; by the state.,61bc321936,neutral,Well for one thing I might be branded a 'public menace' by the state.
1752474736,fun,ianmuli,can`t wait to watch the next season of heroes,can't wait to watch the next season of heroes,043c3b53f8,positive,
1752474748,love,IfIcantdoit,_O_ASH I do too plus more happy mothers day Sweety,@ETHI_O_ASH I do too plus more happy mothers day Sweety,c336b00b07,positive,happy
1752474845,worry,MF_Serious,Trying to look up Iowa State Fair Art entry information. Hope to get a piece in this year and maybe win something or get noticed.,Trying to look up Iowa State Fair Art entry information. Hope to get a piece in this year and maybe win something or get noticed.,83ac9989ef,positive,Hope to get a piece in this year and maybe win something or get noticed.
1752474987,love,Steph0e,"I`m sending a Happy Mama`s Day shout to the greatest Twit-mama ever to ... U kick ****, all day - everyday! Lovely sons!!","I'm sending a Happy Mama's Day shout to the greatest Twit-mama ever to @NikkiWoods... U kick ass, all day - everyday! Lovely sons!!",9323ae4bc0,positive,"I`m sending a Happy Mama`s Day shout to the greatest Twit-mama ever to ... U kick ****, all day - everyday! Lovely sons!!"
1752475016,neutral,jerdd,  Trudat... I even have my own peppermint syrup from Starbucks.,@SAROAR  Trudat... I even have my own peppermint syrup from Starbucks.,p1000007356,,
1752475075,neutral,CHarrisV83, mankini!! i`m not sure i`d recognize him without his signature two-piece. try to get a picture,@mattlogelin mankini!! i'm not sure i'd recognize him without his signature two-piece. try to get a picture,p1000007357,,
1752475084,worry,Nikki54321, haha kk tell me when u remember,@biancamichellee haha kk tell me when u remember,0157208f9a,neutral,haha kk tell me when u remember
1752475094,love,lonewolfmedia," Happy Mother`s Day, Kadi!!","@LadyKadi Happy Mother's Day, Kadi!!",33ad42350a,positive,"Happy Mother`s Day, Kadi!!"
1752475196,love,AnnaTO, loved it! Thanks for taking care of me,@olsonbd80 loved it! Thanks for taking care of me,p1000007358,,
1752475206,happiness,Tuituin,I want cookies for breakfast! Luckily I`m an adult and can do that!,I want cookies for breakfast! Luckily I'm an adult and can do that!,058f39acca,positive,
1752475212,neutral,houseofmuses,"House of the Muses 4, page 28 is now live.   http://bit.ly/egVW3","House of the Muses 4, page 28 is now live.   http://bit.ly/egVW3",693c2c6a32,positive,Muses
1752475225,sadness,emmyinabox,_donax ISN`T PUPPY FREAKING ADORABLE!? I didn`t want to let her go. FUZZYPUPPY.,@arundo_donax ISN'T PUPPY FREAKING ADORABLE!? I didn't want to let her go. FUZZYPUPPY.,p1000007359,,
1752475287,love,TheBiiiigMan,"sitting here with Nathan, Eddie & Brenden chilling out at 1 AM, haha great day, I love my life!","sitting here with Nathan, Eddie &amp; Brenden chilling out at 1 AM, haha great day, I love my life!",f8cc1d84d3,positive,"haha great day, I love my life!"
1752475371,neutral,charlesnw,"Have space right next to the rack for another one. So plenty of space for CCNA,CCNP,CCIE lab!","Have space right next to the rack for another one. So plenty of space for CCNA,CCNP,CCIE lab!",86f641a051,neutral,"Have space right next to the rack for another one. So plenty of space for CCNA,CCNP,CCIE lab!"
1752475420,neutral,myestilo,PRE-ORDER collection is launched! EVERYTHING BELOW $20  VISIT US NOW http://bit.ly/haDfr,PRE-ORDER collection is launched! EVERYTHING BELOW $20  VISIT US NOW http://bit.ly/haDfr,d5c65f263f,neutral,PRE-ORDER collection is launched! EVERYTHING BELOW $20  VISIT US NOW http://bit.ly/haDfr
1752475515,fun,dramagirl_50,'i hear its wonderful in california.',&quot;i hear its wonderful in california.&quot;,c736b32428,positive,'i hear its wonderful in california.'
1752475543,fun,jessjuvenilex,'I want you in my mouth and my **** b!tch' mm jeffree rawks,&quot;I want you in my mouth and my butthole b!tch&quot; mm jeffree rawks,4bf07d44a1,neutral,'I want you in my mouth and my **** b!tch' mm jeffree rawks
1752475545,neutral,tammysrecipes," You`re welcome!  Math is really *not* my favorite thing but it`s also so useful, so...","@merchantships You're welcome!  Math is really *not* my favorite thing but it's also so useful, so...",b7ea6e1db5,neutral,"You`re welcome!  Math is really *not* my favorite thing but it`s also so useful, so.."
1752475572,worry,jadegrrrl,sad that borders did not have guerrilla gardening book but otherwise a most lovely relaxing day,sad that borders did not have guerrilla gardening book but otherwise a most lovely relaxing day,e3082089c9,neutral,
1752475687,neutral,tarlen,Writing out to tape.  #48hoursnz,Writing out to tape.  #48hoursnz,a03b7065e3,neutral,Writing out to tape.  #48hoursnz
1752475762,love,Stephanieee55, well then happy mothers day  ahahahahahaha,@bradiewebbstack well then happy mothers day  ahahahahahaha,b39e02ae64,positive,happy
1752475763,relief,gosner,_asher better.  That wasn`t one of my better summaries,@urban_asher better.  That wasn't one of my better summaries,a219793f12,positive,better.
1752476021,neutral,jodabone, I know anne and judy,@kierantong I know anne and judy,3e1e06dba8,neutral,I know anne and judy
1752476054,worry,Luv_Livia,Happy 11th  I`m going to sleep now lolz,Happy 11th  I'm going to sleep now lolz,5394086c7e,positive,Happy
1752476070,love,courtneyxox,  i love you mooorrreeee,@davjr  i love you mooorrreeee,14b662dbd4,positive,i love you mooorrreeee
1752476093,neutral,akojen," Hey, Candis.","@Candis04 Hey, Candis.",e2ea1af68e,neutral,
1752476121,fun,jerseyygirl_201, you & justin were really funny tonight on SNL!,@jimmyfallon you &amp; justin were really funny tonight on SNL!,p1000007360,,
1752476356,sadness,peterc,"Apple FAIL. If you set up a new British Mac, the dashboard weather widget is for London, Canada, not the UK one  (Hard to tell too!)","Apple FAIL. If you set up a new British Mac, the dashboard weather widget is for London, Canada, not the UK one  (Hard to tell too!)",p1000007361,,
1752476439,fun,Paul_PP,Enjoyed Star Trek... More please,Enjoyed Star Trek... More please,e54c45018b,positive,
1752476465,neutral,lilmamazBBN,bout 2 watch a movie nd drink wit martin nd leslie,bout 2 watch a movie nd drink wit martin nd leslie,1dc70c74c4,neutral,bout 2 watch a movie nd drink wit martin nd leslie
1752476564,happiness,Tylisa,LOL OMG  replied back to me out of all ppl!! THX,LOL OMG @MissKeriBaby replied back to me out of all ppl!! THX,fa319d237a,positive,THX
1752476575,sadness,OhLaLaBabe, poor thing. come watch tv at my house  lol,@dredpiraterob poor thing. come watch tv at my house  lol,a8a619b1c9,negative,poor
1752476624,happiness,rockkerbetch,lol! woow okay its not that big of a deal,lol! woow okay its not that big of a deal,e5a26fb323,neutral,
1752476640,neutral,maggieconnors,Sittting in my seat watching the tyra show,Sittting in my seat watching the tyra show,257681f691,neutral,Sittting in my seat watching the tyra show
1752476685,relief,itsliz85,happy mother`s day everyone,happy mother's day everyone,ad95cc6f43,positive,happy
1752476724,happiness,tiffinieTERROR,Anthony`s pretty wicked too.,Anthony's pretty wicked too.,p1000007362,,
1752476856,neutral,ruuthporter,"HA. Totally posting an update at 2am.Its lightning outside, pretty.","HA. Totally posting an update at 2am.Its lightning outside, pretty.",dc36435d5a,positive,pretty.
1752476867,relief,AnitaFajita262, Saw you on SNL with your diploma..Congrats. You must be overjoyed.   Now I am finally going to bed..NITE,@jimmyfallon Saw you on SNL with your diploma..Congrats. You must be overjoyed.   Now I am finally going to bed..NITE,1d05b47096,positive,overjoyed.
1752476869,neutral,kaylanicream,Link per my daughter  us.mobile.reuters.com/mobile/m/AnyArticle/p.rdt?URL=http://www.reuters.com/article/bigMoney/idUS1284981420090508,Link per my daughter  us.mobile.reuters.com/mobile/m/AnyArticle/p.rdt?URL=http://www.reuters.com/article/bigMoney/idUS1284981420090508,3b50246867,neutral,Link per my daughter  us.mobile.reuters.com/mobile/m/AnyArticle/p.rdt?URL=http://www.reuters.com/article/bigMoney/idUS1284981420090508
1752476918,love,PhilHarrison, ty 4 the retweet!,@peninasharon ty 4 the retweet!,p1000007363,,
1752502744,relief,ayoitsinkley,"Tired as hell...long **** weekend so far, chillin wit mi madre 2moro","Tired as hell...long ass weekend so far, chillin wit mi madre 2moro",p1000007364,,
1752502783,fun,jyjimmieg,"Cleaning my roooooooooom, about to continue playing with my DSI","Cleaning my roooooooooom, about to continue playing with my DSI",5a58d282a5,neutral,"Cleaning my roooooooooom, about to continue playing with my DSI"
1752502797,fun,leewaters," Hey! I need that book to go with my Amy Sedaris.   is finishing it now, you say? ;)","@kindlejunkie Hey! I need that book to go with my Amy Sedaris.  @cheesivore is finishing it now, you say? ;)",ebf2e83055,neutral,"Hey! I need that book to go with my Amy Sedaris.   is finishing it now, you say? ;)"
1752502825,neutral,MichelleMMM, Because of the new #Kirk. That`s why. Because of the new #Kirk.,@REALConformist Because of the new #Kirk. That's why. Because of the new #Kirk.,fa9b70a1f3,neutral,Because of the new #Kirk. That`s why. Because of the new #Kirk.
1752502838,love,abel209,yeah.... and im gonna take ur picture off my ipod baby..,yeah.... and im gonna take ur picture off my ipod baby..,2f3ff51870,neutral,yeah.... and im gonna take ur picture off my ipod baby..
1752502886,fun,ZombiesTaste,"Everyone At My Place Tomorrow  Bonfire, Tofu Dogs, And Austin Powers.","Everyone At My Place Tomorrow  Bonfire, Tofu Dogs, And Austin Powers.",a5cee2035b,neutral,
1752502889,surprise,CharissaCowart," Isn`t he awesome?? There are tons more coming, that was just one of three locations","@dougstech Isn't he awesome?? There are tons more coming, that was just one of three locations",fe56a163b9,neutral,"Isn`t he awesome?? There are tons more coming, that was just one of three locations"
1752502895,worry,kkrazydaisy,gooooonight twitter...... i hope im better tomorrow,gooooonight twitter...... i hope im better tomorrow,772c43354f,positive,gooooonight
1752502911,neutral,macbookair15,The person that I`m giving my iPhone to is the....ready.....  lol ypu,The person that I'm giving my iPhone to is the....ready..... @theapplefreak lol ypu,p1000007365,,
1752502922,happiness,ZarinaKayyy, I DIDDDD. I MET THEM AGAIN,@laurenmontonen I DIDDDD. I MET THEM AGAIN,bd90c840ea,neutral,
1752502961,worry,FoxWhisperer,What does 'drink responsibly' mean to you? Please share a tip (or two if you`re drunk right now  ),What does &quot;drink responsibly&quot; mean to you? Please share a tip (or two if you're drunk right now  ),fdc09f2f0b,neutral,
1752503013,love,kristennnnnnn,Happy Mother`s Day Mama bear,Happy Mother's Day Mama bear,7b50668220,positive,Happy Mother`s Day
1752503049,relief,BrendanJHanton,Finally able to get Flight Control for my Ipod. Best game app! 123  **** choppers lol,Finally able to get Flight Control for my Ipod. Best game app! 123  Damn choppers lol,abdb58812e,positive,Best
1752503073,fun,twebbstack, yes yes yes lotsa fun  i cant wait. dont like make up with shaun too much in front of me tho cos ill get awkard haha,@ztnewetnorb yes yes yes lotsa fun  i cant wait. dont like make up with shaun too much in front of me tho cos ill get awkard haha,5fb992345d,positive,
1752503088,neutral,Ana503,"on myyearbook, myspace, here and messenger","on myyearbook, myspace, here and messenger",fcb85bf4a0,neutral,"on myyearbook, myspace, here and messenger"
1752503151,empty,cHuMeee,just woke up from a nap...,just woke up from a nap...,98b073c0b2,neutral,just woke up from a nap...
1752503200,sadness,scrappypower, hush...stop teasing,@TheSpencerSmith hush...stop teasing,92b95ebfbf,negative,
1752503206,love,anthonyash," I recommended .net, I guess since they bought something from you they featured you. Hopefully it brings in more business","@rooeh I recommended .net, I guess since they bought something from you they featured you. Hopefully it brings in more business",85453272a9,positive,Hopefully
1752503230,worry,GrfxGuru," LOL, yeah I do it cuz it just seems that way sometimes don`****","@DurbinDigital LOL, yeah I do it cuz it just seems that way sometimes don't it",c07427d296,neutral,"LOL, yeah I do it cuz it just seems that way sometimes don`****"
1752503257,relief,bruh_rj,"P9 for Danica and your team... Not a end of the world, now is just hopes for a great race","P9 for Danica and your team... Not a end of the world, now is just hopes for a great race",20e6d83878,positive,hopes for a great race
1752503316,love,rish1103,I think its cute my mom still waits up for me when I go out eventhoough I`ve spent 2 yrs out of the house. <3 my mama,I think its cute my mom still waits up for me when I go out eventhoough I've spent 2 yrs out of the house. &lt;3 my mama,p1000007366,,
1752503354,hate,sarahgrieve2011,Ugh i hate photobucket! an amazing place to edit pictures is: www.picnik.com  i use it alll the time.,Ugh i hate photobucket! an amazing place to edit pictures is: www.picnik.com  i use it alll the time.,9bf41d3d1d,negative,Ugh
1752503366,love,janicellamoca,Waiting for the Black Eyed Peas to go up!!!! We got backstage passes thanks  thanks again hun!,Waiting for the Black Eyed Peas to go up!!!! We got backstage passes thanks @sammysamla thanks again hun!,p1000007367,,
1752503367,surprise,skuldchan, Wasn`**** totally awesome?  Seeing the rebooted crew was so nice!,@sporkbot Wasn't it totally awesome?  Seeing the rebooted crew was so nice!,28e1999323,positive,
1752503371,happiness,StigChica,Just watched Star Trek. A+! That was so well done. I think I`m down to see it again. Who wants to join me?,Just watched Star Trek. A+! That was so well done. I think I'm down to see it again. Who wants to join me?,5ff21f0b2a,positive,well done.
1752503441,surprise,KadyLucas, Sweeny Todd is deadset one of the best movies of all time,@shaundiviney Sweeny Todd is deadset one of the best movies of all time,d6d4d05630,positive,best
